Câmara dos Deputados;;;;;;;;
"Relatório de Proposições
PRL 3 PL741906 => PL 7419/2006;"Parecer do Relator, Dep. Rogério Marinho (PSDB-RN), pela a) Incompatibilidade e inadequação orçamentária e financeira dos Projetos de Lei: 3.088, de 2004; 3.247, de 2004; 3.362, de 2004; 3.708, de 2004; 8.608, de 2017; 590, de 2007; 7.340, de 2006; 6.677, de 2009; 4.097, de 2015; 5.191, de 2016; 5.910, de 2016; 6.948, de 2017; e 8.163, de 2017. b) Compatibilidade e adequação orçamentária e financeira dos Projetos de Lei: 6.125, de 2005; 4.016, de 2008; 5.069, de 2016; e 5.126, de 2016; 71, de 20 ...";;Rogério Marinho;RN;PSDB;11/12/2017;;/proposicoesWeb/fichadetramitacao?idProposicao=2165674
PL 115/2015;Institui o Estatuto da Reprodução Assistida, para regular a aplicação e utilização das técnicas de reprodução humana assistida e seus efeitos no âmbito das relações civis sociais.;;Juscelino Rezende Filho;MA;PRP;03/02/2015;Tramitando em Conjunto;/proposicoesWeb/fichadetramitacao?idProposicao=945504
PL 1915/2015;"Dá nova redação ao art. 8º da Lei n.º 9.250, de 26 de dezembro de 1995, que ""altera a legislação do imposto de renda das pessoas físicas e dá outras providências"".";;Carlos Bezerra;MT;PMDB;15/06/2015;Tramitando em Conjunto;/proposicoesWeb/fichadetramitacao?idProposicao=1307176
PL 7880/2017;Altera a Lei 9.263, de 12 de janeiro de 1996.;Trata da permissão para implantação de embriões humanos produzidos por fertilização in vitro com intuito de doação de células ou tecidos para utilização terapêutica em irmão.;Carlos Bezerra;MT;PMDB;14/06/2017;Aguardando Parecer;/proposicoesWeb/fichadetramitacao?idProposicao=2141587
PL 4892/2012;Institui o Estatuto da Reprodução Assistida, para regular a aplicação e utilização das técnicas de reprodução humana assistida e seus efeitos no âmbito das relações civis sociais.;;Eleuses Paiva;SP;PSD;19/12/2012;Tramitando em Conjunto;/proposicoesWeb/fichadetramitacao?idProposicao=564022
REQ 305/2019 CSSF;Requer a inclusão de convidado na Audiência Pública sobre a implantação de embriões humanos produzidos por fertilização in vitro com intuito de doação de células ou tecidos para utilização terapêutica em irmão.;;Dr. Luiz Ovando;MS;PSL;25/09/2019;Aguardando Providências Internas;/proposicoesWeb/fichadetramitacao?idProposicao=2221981
PRL 2 CPD => PL 5854/2013;Parecer da Relatora, Dep. Zenaide Maia (PHS-RN), pela aprovação deste, do Substitutivo adotado pela Comissão de Defesa dos Direitos da Pessoa Idosa - CIDOSO, do PL 3590/2008, do PL 5038/2009, do PL 7606/2010, do PL 312/2011, do PL 2118/2011, do PL 3261/2012, do PL 4595/2016, do PL 3689/2008, do PL 5138/2009, do PL 5291/2009, do PL 6305/2009, do PL 7683/2010, do PL 7684/2010, do PL 1316/2011, do PL 1401/2011, do PL 2802/2011, do PL 3478/2012, do PL 3859/2012, do PL 4208/2012, do PL 4351/2012, do  ...;;Zenaide Maia;RN;PHS;04/12/2018;;/proposicoesWeb/fichadetramitacao?idProposicao=2188024
SBT 1 CPD => PL 5854/2013;Acrescenta alínea ao inciso II do art. 8º da Lei nº 9.250, de 26 de dezembro de 1995, para permitir aos aposentados de baixa renda a dedução das despesas com medicamentos da base de cálculo do imposto de renda da pessoa física.;;Zenaide Maia;RN;PHS;11/09/2018;;/proposicoesWeb/fichadetramitacao?idProposicao=2183834
SBT 1 CCJC => PL 276/2007;1 COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA PROJETO DE LEI Nº 276, DE 2007 Altera o Código Civil, instituído pela Lei nº 10.406, de 10 de janeiro de 2002. Autor: Deputado Léo Alcântara Relator: Deputado Regis de Oliveira I ? RELATÓRIO Trata-se de Projeto de lei de autoria do ilustre deputado Léo Alcântara, que visa dar nova redação aos artigos 2º, 11, 12, 43, 66, 151, 224, 243, 244, 246, 262, 273, 281, 283, 294, 299, 300, 302, 306, 309, 328, 338, 421, 422, 423, 425, 429, 450, 456, 471, 4 ...;;Regis de Oliveira;SP;PSC;09/11/2010;;/proposicoesWeb/fichadetramitacao?idProposicao=485903
SBT 2 CCJC => PL 276/2007;O Congresso Nacional decreta;;Regis de Oliveira;SP;PSC;01/12/2010;;/proposicoesWeb/fichadetramitacao?idProposicao=488357
PRL 3 CCJC => PL 276/2007;"Parecer do Relator, Dep. Regis de Oliveira (PSC-SP), pela constitucionalidade, juridicidade e técnica legislativa; e, no mérito, pela aprovação deste.";;Regis de Oliveira;SP;PSC;07/12/2010;;/proposicoesWeb/fichadetramitacao?idProposicao=488838
PRL 7 CSSF => PL 3055/2004;Parecer do Relator, Dep. Jorge Solla (PT-BA), pela rejeição deste, do PL 4555/2004, do PL 7216/2006, do PL 2458/2007, do PL 3322/2012, e do PL 3786/2012, apensados.;;Jorge Solla;BA;PT;28/04/2015;;/proposicoesWeb/fichadetramitacao?idProposicao=1215775
PRL 4 CIDOSO => PL 5854/2013;Parecer do Relator, Dep. Marco Antônio Cabral (PMDB-RJ), pela aprovação deste, do PL 3590/2008, do PL 5038/2009, do PL 7606/2010, do PL 312/2011, do PL 2118/2011, do PL 3261/2012, do PL 4595/2016, do PL 3689/2008, do PL 5138/2009, do PL 5291/2009, do PL 6305/2009, do PL 7683/2010, do PL 7684/2010, do PL 1316/2011, do PL 1401/2011, do PL 2802/2011, do PL 3478/2012, do PL 3859/2012, do PL 4208/2012, do PL 4351/2012, do PL 4448/2012, do PL 4563/2012, do PL 4856/2012, do PL 6270/2013, do PL 7249/201 ...;;Marco Antônio Cabral;RJ;PMDB;08/11/2017;;/proposicoesWeb/fichadetramitacao?idProposicao=2160816
SBT 2 PL741906 => PL 7419/2006;"COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER AO PROJETO DE LEI Nº 7.419, DE 2006, DO SENADO FEDERAL, QUE ""ALTERA A LEI Nº 9.656, DE 3 DE JUNHO DE 1998, QUE DISPÕE SOBRE OS PLANOS E SEGUROS PRIVADOS DE ASSISTÊNCIA À SAÚDE"", E APENSADOS PROJETO DE LEI Nº 7.419, DE 2006 (APENSADOS: PROJETOS DE LEI NºS 4.076, DE 2001; 4.078, DE 2001; 4.367, DE 2001; 4.469, DE 2001; 4.570, DE 2001; 4.844, DE 2001; 6.677, DE 2009; 7.694, DE 2014; 4.043, DE 2015; 5.532, DE 2016; 8.163, DE 2017; 2.128, DE ...";;Rogério Marinho;RN;PSDB;08/11/2017;;/proposicoesWeb/fichadetramitacao?idProposicao=2161863
SBT 3 PL741906 => PL 7419/2006;"COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER AO PROJETO DE LEI Nº 7.419, DE 2006, DO SENADO FEDERAL, QUE ""ALTERA A LEI Nº 9.656, DE 3 DE JUNHO DE 1998, QUE DISPÕE SOBRE OS PLANOS E SEGUROS PRIVADOS DE ASSISTÊNCIA À SAÚDE"", E APENSADOS PROJETO DE LEI Nº 7.419, DE 2006 (APENSADOS: PROJETOS DE LEI NºS 4.076, DE 2001; 4.078, DE 2001; 4.367, DE 2001; 4.469, DE 2001; 4.570, DE 2001; 4.844, DE 2001; 6.677, DE 2009; 7.694, DE 2014; 4.043, DE 2015; 5.532, DE 2016; 8.163, DE 2017; 2.128, DE ...";;Rogério Marinho;RN;PSDB;11/12/2017;;/proposicoesWeb/fichadetramitacao?idProposicao=2165673
Fonte:;Sistema ;;;;;;;
Data/Ho;13/09/2020 ;;;;;;;
Total de ;23;;;;;;;
